place_id,name,address,latitude,longitude,rating,user_ratings_total,price_level,types,business_status,category
ChIJz7hI13ddwokRPRPLe6A0zYc,Papi Wingz,"258 Jamaica Avenue, Brooklyn",40.68074310000001,-73.89174040000002,5.0,8,,"restaurant, food, point_of_interest, establishment",CLOSED_TEMPORARILY,restaurant
ChIJbQKkxrRdwokRMAtITqfkr6o,Foo Lee Restaurant,"2892 Fulton Street, Brooklyn",40.6788238,-73.8878785,3.9,32,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJsUGyzPxdwokRAxlwG95r4q8,Richford's Kitchen,"135 Arlington Avenue, Brooklyn",40.6802023,-73.8897863,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJVVVxwbRdwokRgjQRS00Keus,El Ambiente,"2896 Fulton Street, Brooklyn",40.6787853,-73.8877004,4.2,467,2.0,"night_club, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJizYhw7RdwokRMIdJ_8jL8LI,New Apolo,"2899 Fulton Street, Brooklyn",40.67908500000001,-73.8876647,4.2,184,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJVQF73bRdwokRW9UCxa_Z-r8,WASAKAKA FRIED,"2909 Fulton Street, Brooklyn",40.67922799999999,-73.887513,4.2,87,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJJQOohEFdwokR2upW6-JhhiY,Martha Sweet and salt,"658 Liberty Avenue, Brooklyn",40.6759211,-73.8853231,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJd7IXSitdwokREzPGcMgxWSY,New York Fried Chicken,"2924 Fulton Street, Brooklyn",40.6791003,-73.88681389999999,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJOx-4HPhdwokRu8oer0mwPjs,Fulton Fried Chicken,"2924 Fulton Street, Brooklyn",40.6791003,-73.88681389999999,4.4,5,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJma-fdbRdwokRpPNSBhxRLpM,Oracle Lounge,"2937 Atlantic Avenue, Brooklyn",40.6778809,-73.8858492,4.2,433,1.0,"bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ88uH5TxdwokRfJ_CPWroYQA,FIesta TexMex Restaurant,"2931 Fulton Street, Brooklyn",40.6794214,-73.8867131,3.8,61,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJF_v9_LRdwokRF6MQvnoNbl8,El Tipico Restaurant,United States,40.67943280000001,-73.8865862,4.2,6,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJE8AbU7RdwokRd2sRVFD1hVc,Tavares Restaurant,"234 Cleveland Street Btw Fulton Street &, Atlantic Avenue, Brooklyn",40.67944799999999,-73.88552899999999,4.2,459,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJdQ7Te6RdwokRXyOkfCIB828,Santiago Mateus,"42 Bulwer Place, Brooklyn",40.6830948,-73.8936887,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJb9mMEZtdwokRhuKNk8Bl4aU,Crown Chicken & Burger,"2962 Fulton Street, Brooklyn",40.6795151,-73.88538989999999,3.3,9,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJgaATrbVdwokRoTh-ktV7ttk,Chubby Burger,"2962 Fulton Street, Brooklyn",40.6795189,-73.8853784,3.7,136,1.0,"meal_delivery, meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJh58_rrVdwokR7lFkGdDM_4o,Nancy,"2961 Fulton Street # A, Brooklyn",40.67983359999999,-73.88532099999999,3.6,88,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJW8HfS85dwokR5xDKyXJvwcU,Sweet Buche,"402 Linwood Street, Brooklyn",40.6756232,-73.8832357,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNzyWsLVdwokRT4TVcFfqFRg,Long Cheng,"2977 Fulton Street, Brooklyn",40.679929,-73.8850034,4.8,33,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJZx0TPshdwokRK1MYyaknMsA,Crown fried chicken pizza and coffee shop,"3149 Fulton Street, Brooklyn",40.6819248,-73.8787131,3.9,170,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJV8VDCbZdwokRlOSFf9rSitw,Caterina Pizza,"3035 Fulton Street #1FL, Brooklyn",40.68070079999999,-73.8827628,4.4,590,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ6wZ8PshdwokRWwQ7-cvHwHU,Tony's Pizza,"3145 Fulton Street, Brooklyn",40.68186459999999,-73.878862,4.4,252,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJjdYPx7ddwokRRvZtbAhmvzY,McDonald's,"3143 Atlantic Avenue, Brooklyn",40.67982959999999,-73.87916539999999,3.7,1845,1.0,"cafe, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJZVFZK8hdwokRRI1MDLJo2YI,Puerto Plata Restaurant,"3123 Fulton Street, Brooklyn",40.6817088,-73.879796,4.0,199,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJtXkcI8hdwokRZJPcVjZ_fWk,Roti on the Run,"3140 Fulton Street, Brooklyn",40.6815649,-73.8789728,4.5,1041,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJJ3Np8LddwokRpVIfN4TSLqI,Wendy's,"3183 Atlantic Avenue, Brooklyn",40.6802292,-73.87792019999999,3.6,3242,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJda0uYLldwokRa-IKM7CJYzE,Lee Good Taste,"2686 Pitkin Avenue, Brooklyn",40.6750709,-73.8728885,4.0,185,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJiZHKTbZdwokRoAqYWkc6A-4,Dunkin',"245 Highland Place, Brooklyn",40.6794528,-73.8804906,4.2,632,1.0,"meal_takeaway, cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJfaaBULZdwokRKAUlpeD_7gk,White Castle,"3101 Atlantic Avenue, Brooklyn",40.679218,-73.8812772,4.0,2509,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJeU5sYbldwokRlMLst4NyNGw,China King 1,"2683 Pitkin Avenue, Brooklyn",40.6754296,-73.8730436,3.8,81,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJLST5jmpdwokRS6wyeEm_fi8,Cakes by Madelin Bakery,"748 Liberty Avenue, Brooklyn",40.6763384,-73.8820824,3.8,48,,"bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJuxi1yrZdwokRd7JdyQkGVHg,United Kitchen,"766 Liberty Avenue, Brooklyn",40.6764755,-73.8815568,4.4,86,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJd0SJ2rZdwokRvCPjx7A13VA,China Sun,"787 Liberty Avenue, Brooklyn",40.6768385,-73.8806309,3.8,74,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJYULJyWddwokRM-727oCnm-k,Deen Pharmacy,"2582 Pitkin Avenue, Brooklyn",40.674518,-73.8767766,4.7,13,,"pharmacy, cafe, grocery_or_supermarket, health, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJGYt1dQBdwokR7F1zlMyj56s,Mcdonalds,"201 Shepherd Avenue, Brooklyn",40.6798571,-73.8815259,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJXbyN57VdwokR81kj19P0qEU,Chimi Monumental,"3007 Fulton Street, Brooklyn",40.680446,-73.883698,4.4,31,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJQRPuDaldwokR1fOJrJv_hlY,Tamara’s Jamaican Restaurant,"2612 Pitkin Avenue B, Brooklyn",40.67475839999999,-73.875654,3.0,78,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJGcbMDTRdwokR0aeeT2tKWaQ,BYW Picadera y más,"224 Fountain Avenue, Brooklyn",40.6745127,-73.87545589999999,5.0,2,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJwbKUL8hdwokRcszwRCnm75w,El Pulgarcito de America,"3133 Fulton Street, Brooklyn",40.6817783,-73.8794576,4.4,471,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJFbf1IrZdwokRlIT3n8ZHDuo,Cibao Express,"3074 Fulton Street, Brooklyn",40.6808383,-73.88150519999999,1.3,3,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJOR4GZN9dwokR2_MNsxqtuQg,El Bochito,"3082 Fulton Street, Brooklyn",40.6808706,-73.88129239999999,4.4,145,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ58dq4b5dwokRp_NsW0lFa-4,Subway,"530 Conduit Boulevard, Brooklyn",40.6767282,-73.8697667,3.9,294,1.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJg422vL5dwokRTxeVHQ0NsnU,Appayon,"510 Crescent Street, Brooklyn",40.67539010000001,-73.87017449999999,4.6,5,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJK_8S25BdwokRSS_W9FwQbdE,Dunkin',"439 Crescent Street, Brooklyn",40.67802259999999,-73.8704066,4.2,413,1.0,"cafe, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJDesWH75dwokRWl7a7-1SDC8,Crown Fried Chicken & Pizza,"640 Conduit Boulevard, Brooklyn",40.6753201,-73.8657611,3.5,148,1.0,"meal_takeaway, meal_delivery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJDesWH75dwokRPAJ9HZGptqo,Dunkin',"1213 Liberty Avenue, Brooklyn",40.6792283,-73.8646937,3.8,209,1.0,"cafe, meal_takeaway, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJcVACOMddwokRPN2y1-g9T58,Chef Quang,"3360 Atlantic Avenue, Brooklyn",40.68117999999999,-73.87227299999999,4.0,447,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ7R9-NsddwokRtlgMJ0kt8bc,Aztec Soul,"3372 Atlantic Avenue, Brooklyn",40.6813121,-73.8718201,3.7,269,1.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ31LuMsddwokRiwh9dUOzcqc,El Nuevo Barzola Restaurant,"3386 Atlantic Avenue, Brooklyn",40.6815322,-73.8713957,3.9,1015,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNXQTsupdwokR8dK3USkuq4I,Daawat,"1211 Liberty Avenue, Brooklyn",40.67924249999999,-73.86476979999999,3.1,33,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ58dq4b5dwokR2IdrckkcF9A,Panda House,"530 North Conduit Boulevard, Brooklyn",40.6767416,-73.86960100000002,3.8,172,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJp24YTZVdwokRWxyIBCrvEV4,City Line Pizza & Pasta,"1224 Liberty Avenue, Brooklyn",40.6788815,-73.8638063,4.1,342,2.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJmdJnm79dwokRYd2K5lt_qDY,Joe's Pizzeria,"1121 Liberty Avenue, Brooklyn",40.6787243,-73.8679193,4.6,589,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJucz9x8ddwokRIXyw-t01ad8,Papa Johns Pizza,"3234 Fulton Street, Brooklyn",40.6824844,-73.8758199,3.4,290,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJzb4jOb5dwokRLIxmBuOArC8,Burger King,"624 South Conduit Boulevard, Brooklyn",40.67572250000001,-73.8668192,3.5,965,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ4_8V6sZdwokRXnYGsp8HFyo,Gustoso,"3325 Fulton Street, Brooklyn",40.68356050000001,-73.8728721,4.3,249,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJH8EdFr9dwokRWc4RYX5Omeg,El Rey II,"1064 Liberty Avenue, Brooklyn",40.67814319999999,-73.8698563,4.2,2204,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJvah2wMZdwokR6u6GK0c2gt4,Fu Xing House,"3335 Fulton Street, Brooklyn",40.6837332,-73.8725994,4.1,88,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJzb4jOb5dwokR1vAcC50L38U,Popeyes Louisiana Kitchen,"624 Conduit Boulevard, Brooklyn",40.67534659999999,-73.86639540000002,3.8,1489,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJDesWH75dwokRbx8ztZ0UyQ4,Dunkin',"640 Conduit Boulevard, Brooklyn",40.6752404,-73.8656647,4.1,119,1.0,"meal_takeaway, cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJs3qTLzxdwokRtHRoHOMScN0,Crown Chicken & Deli,"2718 Pitkin Avenue Apt 11, Brooklyn",40.6752026,-73.8717004,3.5,139,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJFZgxNK1dwokRYIGccIP7N8E,Halal Food Cart,"Euclid Avenue, Brooklyn",40.67559929999999,-73.872146,3.8,12,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJV2Yfh9VdwokR74bnEmq1Quw,Dhaka Halal food,"458 Euclid Avenue, Brooklyn",40.67566389999999,-73.8721429,3.0,8,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ78gxub5dwokRRFwnza_9Zw0,Asian Kabab & Curry,"496 Crescent Street, Brooklyn",40.6758203,-73.8702394,3.7,124,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJxUENuoRdwokRs5CaAIYp2_E,Fyah International Cuisine,"2687 Pitkin Avenue, Brooklyn",40.6754506,-73.8728948,4.5,29,,"restaurant, food, point_of_interest, establishment",CLOSED_TEMPORARILY,restaurant
ChIJWef3WnNdwokRbO2oiN7mSbI,RannaGhar Kitchen & Sweets,"2766 Pitkin Avenue, Brooklyn",40.675452,-73.86984799999999,3.3,104,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ3aK8sDhdwokRA1j0yQ5usnA,Maria on the grill,"2678 Pitkin Avenue, Brooklyn",40.6750439,-73.87308999999999,4.4,36,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJh_Mv37tdwokR53D2X5IhsiY,El Nuevo Jarabacoa,"2678 Pitkin Avenue, Brooklyn",40.6750281,-73.8730921,4.2,91,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ3x4w1U9dwokRSWCe9CsCNAU,Mama Deluca's Pizza,"530 South Conduit Boulevard, Brooklyn",40.6767359,-73.869725,2.3,8,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNcE28rNdwokRBAlyX1gPyOY,Burger King,"463 North Conduit Boulevard, Brooklyn",40.6778945,-73.8709409,3.8,103,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJzXUKcwJdwokRjcNUjGk5uY0,Opened Ocean,"1064 Liberty Avenue, Brooklyn",40.6781463,-73.86986279999999,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ6cj8SrpdwokRqjbs_zR0Jwk,Pitha Ghor Brooklyn,"1088 Liberty Avenue 1st Fl, Suite - 2, Brooklyn",40.6781924,-73.8691645,4.9,81,,"cafe, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ3dnwP79dwokRCTtFfVizOsk,Deli Vision Grocery,"1065 Liberty Avenue, Brooklyn",40.6784433,-73.8698867,4.7,37,1.0,"grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJVd7n_WpdwokRxxctbHxszgQ,Daruchini Restaurant and Cafe,"1063 Liberty Avenue, Brooklyn",40.678495,-73.869946,4.0,147,,"restaurant, cafe, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJXT3nar9dwokRkHBlLHxNsjQ,Yardie,"1073 Liberty Avenue, Brooklyn",40.6784813,-73.8696818,3.8,35,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJZ_fbjfhdwokRu3uHaqmY9cI,Worksman Cycles-800BUYCART,"84-06 102nd Road, Ozone Park",40.68028099999999,-73.8544435,3.8,30,,"bicycle_store, meal_takeaway, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJu0WEcutdwokR1W1zzKk-2w8,Medina Fried Chicken & Pizza,"76-17 101st Avenue, Ozone Park",40.6802019,-73.8608026,3.7,258,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJJQypClVnwokRp_bbXHVym-k,Liberty Coffee Shop,"88-06 Liberty Avenue, Ozone Park",40.6797423,-73.8503029,4.2,165,1.0,"cafe, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ6-YqI-tdwokRWGY8b1XybuQ,McDonald's,"75-50 Liberty Avenue, Ozone Park",40.6792032,-73.8617136,3.6,1958,1.0,"cafe, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJMT93H-tdwokRIfzOIBRwd8A,YANG KEES NO I CHINESE KITCHEN,"75-01 101st Avenue, Ozone Park",40.6798064,-73.8622127,3.9,157,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJnS5Gq_NdwokRmygbQKuqV6g,Jing Wah,"87-20 Liberty Avenue, Ozone Park",40.679756,-73.8507262,4.1,186,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJod2pOetdwokRvCPu_jYBibk,New Garden Kitchen,"76-14 Liberty Avenue, Ozone Park",40.6791521,-73.86071799999999,4.3,114,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJa0wlROtdwokRhROVU_lvm88,Ma Grill & Deli,United States,40.6791631,-73.86060669999999,5.0,1,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJhQF1RUhdwokRnMQoKhd_LGg,Flavors Halal Food,"75-06 Liberty Avenue, Ozone Park",40.67902360000001,-73.86207069999999,5.0,4,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJe2BY-t1dwokR4ZAxqOY7PSo,Fuchka Bari snacks truck,"74-02 101st Avenue, Ozone Park",40.6793074,-73.862719,4.7,17,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJaQ9xY4hdwokRdgFazje7DF4,Zerie’s Halal Food,Ozone Park,40.6793173,-73.8629978,3.1,10,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJV2CzMJ5dwokRhp6R0wonl8M,Mannan Sweets & Restaurant,"75-13 101st Avenue, Ozone Park",40.6799204,-73.86187530000001,3.3,111,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJhx0IiIpdwokRfMYoGw4boxs,Gram Bangla Restaurant,"76-05 101st Avenue, Ozone Park",40.68007859999999,-73.8612071,3.4,163,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJQVgnbetdwokRyNwHf8K8SOY,Lotto Luncheonete,"76-13 101st Avenue, Jamaica",40.6801427,-73.8609707,,0,,"restaurant, food, point_of_interest, establishment",CLOSED_TEMPORARILY,restaurant
ChIJbfhiyOpdwokRVxhjE8xtCAc,Momo's,"25 101st Avenue, Brooklyn",40.67937209999999,-73.8637639,3.9,436,2.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJDfHzWeBdwokRmCaEtd6ieTI,Kawsar Sweet House,"78-06 101st Avenue, Ozone Park",40.6802861,-73.8594341,4.1,87,,"cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJo5ITUQBdwokREGw8FzUgJGw,Pizza 101,"78-06 101st Avenue, Ozone Park",40.6802861,-73.8594341,4.6,60,,"meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJgYfpZwBdwokRyhKaGXEp6lI,Royal Kabab & Grill,"78-06 101st Avenue, Ozone Park",40.6802861,-73.8594341,4.8,147,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJJ7Qxu75dwokRdnB5f0au1Gw,Chang pai Chinese ozone park,"77-01 101st Avenue, Queens",40.6803487,-73.8604793,4.4,733,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJNV6_ePVdwokRtYJNBgCnvng,Fuchka Garden,"1215 Liberty Avenue, Brooklyn",40.6792414,-73.86462320000001,4.7,7,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJD8HIutxdwokRfQHV_3h6cUg,Fulkole,"1211 Liberty Avenue, Brooklyn",40.6791763,-73.8647395,4.0,253,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJzcECsupdwokRfmBEOX-ZG1c,Motin Spicy & Sweets,"1215 Liberty Avenue, Brooklyn",40.6792723,-73.86465679999999,3.9,85,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ7ZHlfABdwokRLcPv22gXGvM,T&N Halal,"494 Eldert Lane, Brooklyn",40.6788701,-73.8652438,4.5,2,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJFRt70T9dwokRkZ2fpEQD9hM,Radhuni Sweets & Restaurant II,"1203 Liberty Avenue, Brooklyn",40.6791078,-73.8649551,3.5,465,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJbToL-79dwokRp77joRxFVD8,Liberty Grant Caffe,"1170 Liberty Avenue, Brooklyn",40.6785292,-73.8658289,4.2,479,2.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJtdSoOBVdwokRp5_M2egp3SE,LABONNO FINE DINE & PARTY HALL,"1193 1195 Liberty Avenue, Brooklyn",40.67915199999999,-73.865287,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ-3xl7b9dwokRkpGWWIbh0ow,Brooklyn Halal Grill,"1148 Liberty Avenue, Brooklyn",40.6785742,-73.866771,4.1,618,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJeY5vZQBdwokRumUALEB_9HQ,Vhojon Bilash Restaurant (ভোজন বিলাস),"1159-1163 Liberty Avenue, Brooklyn",40.6789934,-73.866601,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJD-PANABdwokRCGqstUZPMQY,"Ayojon Fast Food & Juice Bar- Chotpoti, Fuchka, Fresh Fruit Juice","1134 Liberty Avenue, Brooklyn",40.6784804,-73.8674616,5.0,12,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJq_uUbjBdwokRrRoLAIUaoXw,Boithok Khana Kitchen & Sweets Inc,"1102 Liberty Avenue, Brooklyn",40.6782715,-73.8685765,3.6,166,1.0,"cafe, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJvyeNKWtdwokRkngmcTOpEJ8,Boithok khana Kitchen & Sweets inc,"1102a Liberty Avenue, Brooklyn",40.67839439999999,-73.8686267,4.3,83,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJXYnPcr9dwokRCoGVjFBO7uU,Boar's Head,"1090A Liberty Avenue, Brooklyn",40.6783467,-73.86897429999999,,0,,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJmTse3PVdwokRCU9kRYsZ0L4,Papa Johns Pizza,"94-31 Rockaway Boulevard, Ozone Park",40.6807455,-73.8437529,2.5,265,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJe5tgrlhnwokRG5z0R8aLsv8,IHOP,"98-01 Liberty Avenue, Ozone Park",40.6814886,-73.8412137,4.2,4385,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJz4LgL_VdwokRQ-XNGj3O6uY,Yummy Yummy,"132-06 Cross Bay Boulevard, Ozone Park",40.676531,-73.844126,3.7,118,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJt_9Ll4pdwokRzp5bwM_U1TE,Dunkin',"13415 Cross Bay Blvd In Speedway, Ozone Park",40.674489,-73.84261320000002,3.9,168,1.0,"meal_takeaway, cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ9UqXzvVdwokRBcNAWZ-eOTw,Mia Halal Food,"105-07 Cross Bay Boulevard, Ozone Park",40.6800626,-73.8441905,3.4,837,1.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJ5WXEN_RdwokRNLJub2ajR5g,Ho Ho Garden,"93-06 Liberty Avenue, Ozone Park",40.6800347,-73.8455085,3.6,81,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJoT7SmPFdwokRSrzFgWKAN4k,Denise Pizzeria & Italian Restaurant III,"89-01 101st Avenue, Ozone Park",40.68303909999999,-73.8510932,4.0,190,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJd-SnpPVdwokRwwkFzhc2E34,Esquire Diner,"105-45 Cross Bay Boulevard, Ozone Park",40.6790431,-73.8438228,4.1,1262,2.0,"restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJn6tQuopdwokR1jRyCYHENx8,Golden Way,"133-09 Cross Bay Boulevard, Ozone Park",40.6750718,-73.84285369999999,3.8,205,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJKfotBvZdwokRO7J3GFqBQso,Ozone Pizzeria,"96-15 Liberty Avenue, Ozone Park",40.6808917,-73.8426307,4.5,565,1.0,"meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJI4OoKvFdwokReru7a2qo1AU,M & O Bagels,"92-19 101st Avenue, Ozone Park",40.68389999999999,-73.8478543,4.1,285,1.0,"bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJHazs62dnwokR6y-V3q-lH0Q,Dunkin',"94-05 Rockaway Boulevard, Jamaica",40.68111509999999,-73.8451194,3.9,885,1.0,"meal_takeaway, cafe, bakery, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
ChIJSbXJf-tdwokRh8QHnDqDI_E,Compadres Mexican Restaurant,"92-21 Liberty Avenue, Ozone Park",40.6803052,-73.8460925,4.3,487,1.0,"meal_delivery, restaurant, food, point_of_interest, establishment",OPERATIONAL,restaurant
